id,non_ego_model,ego_model,cloudiness,precipitation,fog_density,front,back,across,Max_dist_from_centre,Collisions,Min_dist_from_non_ego,Dist_to_dest
6,23,14,45,41,79,1,0,0,2.845536947250366,0,0.04456337168812752,0.32399723916906853
6,23,14,45,41,79,1,0,0,2.8457753658294678,0,0.11694943904876709,0.32541453530154774
6,23,14,45,41,79,1,0,0,2.8457658290863037,0,0.09118596464395523,0.30800033873091565
6,23,14,45,41,79,1,0,0,2.8456900119781494,0,0.03563988208770752,0.3269513119339573
6,23,14,45,41,79,1,0,0,2.8468618392944336,0,0.03040860779583454,0.3199821174329661
7,17,1,79,41,25,1,5,3,2.8454642295837402,3,0.006935661192983389,0.3194115647608886
7,17,1,79,41,25,1,5,3,2.845126152038574,3,0.2006998062133789,0.3238737891354014
7,17,1,79,41,25,1,5,3,2.845015525817871,3,0.08154352009296417,0.33225520073812775
7,17,1,79,41,25,1,5,3,2.8454720973968506,2,0.06620828062295914,0.3350599845168263
7,17,1,79,41,25,1,5,3,2.8450357913970947,3,0.2950279116630554,0.32380233752813803
7,17,1,79,41,25,1,5,3,2.845302104949951,2,0.1450345367193222,0.33409479608703424
7,17,1,79,41,25,1,5,3,2.8452036380767822,2,0.173061341047287,0.33155348086431086
7,17,1,79,41,25,1,5,3,2.8445169925689697,2,0.17186136543750763,0.3236236838544907
7,17,1,79,41,25,1,5,3,2.8457019329071045,2,0.12068399786949158,0.3175234227540451
7,17,1,79,41,25,1,5,3,2.8449013233184814,3,0.06982205808162689,0.32823736689822997
8,21,24,82,23,17,4,1,0,2.8442649841308594,44,-4.8274549044435844e-05,0.3335565174501216
8,21,24,82,23,17,4,1,0,2.843865394592285,0,1.0095634024764877e-05,0.32126735876610013
8,21,24,82,23,17,4,1,0,3.136711835861206,29,-2.7294770916341804e-05,0.3197901497952324
8,21,24,82,23,17,4,1,0,2.8433775901794434,44,-2.8597385608009063e-05,0.33270075008072797
8,21,24,82,23,17,4,1,0,2.844606637954712,0,1.1305546365747432e-07,0.3199890209698998
